index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
1400,../../../Scenario9/unit1/camera_data/image_BS2_14057_17_06_10.jpg,"[0.805837942893654, 0.6751497006626024]",11,22
5142,../../../Scenario9/unit1/camera_data/image_BS2_41945_17_57_51.jpg,"[0.24041336522669943, 0.7679640719423803]",13,26
2319,../../../Scenario9/unit1/camera_data/image_BS2_20954_17_18_57.jpg,"[0.555950067276288, 0.6706586826814394]",22,43
4398,../../../Scenario9/unit1/camera_data/image_BS2_36318_17_47_25.jpg,"[0.5144640454427769, 0.35578842316823606]",14,27
1410,../../../Scenario9/unit1/camera_data/image_BS2_14067_17_06_11.jpg,"[0.7269397518255437, 0.6806387225765461]",23,45
5030,../../../Scenario9/unit1/camera_data/image_BS2_40830_17_55_47.jpg,"[0.3450814770545675, 0.5314371257617725]",30,60
5224,../../../Scenario9/unit1/camera_data/image_BS2_42509_17_58_53.jpg,"[0.2832261922530533, 0.48502994019279605]",13,25
5801,../../../Scenario9/unit1/camera_data/image_BS2_46636_18_06_32.jpg,"[0.28115189116270556, 0.15369261472502416]",32,62
4528,../../../Scenario9/unit1/camera_data/image_BS2_37188_17_49_02.jpg,"[0.4170840185359132, 0.3887225549355483]",15,29
1886,../../../Scenario9/unit1/camera_data/image_BS2_18074_17_13_37.jpg,"[0.7588017640915429, 0.624251496970638]",9,18
4931,../../../Scenario9/unit1/camera_data/image_BS2_40309_17_54_49.jpg,"[0.5459896845575545, 0.49301397215142895]",9,17
696,../../../Scenario9/unit1/camera_data/image_BS2_8221_16_55_21.jpg,"[0.6203468380841732, 0.6062874251168983]",21,42
239,../../../Scenario9/unit1/camera_data/image_BS2_4505_16_48_28.jpg,"[0.6969277918912633, 0.5878243513676807]",17,32
3734,../../../Scenario9/unit1/camera_data/image_BS2_30972_17_37_31.jpg,"[0.43063238152549166, 0.8602794411139428]",13,25
994,../../../Scenario9/unit1/camera_data/image_BS2_10151_16_58_56.jpg,"[0.6301390342405742, 0.4835329341518001]",26,51
59,../../../Scenario9/unit1/camera_data/image_BS2_3046_16_45_46.jpg,"[0.7241179548509692, 0.620758482993168]",11,21
2283,../../../Scenario9/unit1/camera_data/image_BS2_20667_17_18_25.jpg,"[0.4667177455539699, 0.8632734531250223]",26,52
4367,../../../Scenario9/unit1/camera_data/image_BS2_35918_17_46_40.jpg,"[0.37524293615241505, 0.4426147704258549]",21,41
1715,../../../Scenario9/unit1/camera_data/image_BS2_16777_17_11_13.jpg,"[0.7843287486939062, 0.882734531019758]",8,16
1917,../../../Scenario9/unit1/camera_data/image_BS2_18105_17_13_40.jpg,"[0.5633876513608596, 0.6516966068240065]",31,62
2157,../../../Scenario9/unit1/camera_data/image_BS2_19981_17_17_09.jpg,"[0.7132418896723981, 0.7455089820365651]",2,2
2490,../../../Scenario9/unit1/camera_data/image_BS2_22247_17_21_21.jpg,"[0.2575310210750792, 0.5119760479379494]",11,22
5403,../../../Scenario9/unit1/camera_data/image_BS2_44057_18_01_45.jpg,"[0.27274256240872197, 0.5489021955782094]",17,34
1243,../../../Scenario9/unit1/camera_data/image_BS2_12515_17_03_19.jpg,"[0.7680520257103023, 0.5953093812180983]",14,26
3859,../../../Scenario9/unit1/camera_data/image_BS2_31949_17_39_19.jpg,"[0.45860741515367703, 0.7709580838116349]",15,29
1218,../../../Scenario9/unit1/camera_data/image_BS2_12490_17_03_16.jpg,"[0.8748878756090671, 0.5743512974241917]",8,2
2214,../../../Scenario9/unit1/camera_data/image_BS2_20300_17_17_44.jpg,"[0.5939789206170342, 0.8308383233950128]",11,20
793,../../../Scenario9/unit1/camera_data/image_BS2_8805_16_56_26.jpg,"[0.46131708774893704, 0.8063872256236363]",26,51
2090,../../../Scenario9/unit1/camera_data/image_BS2_19366_17_16_00.jpg,"[0.45752354611822865, 0.7824351297477375]",31,62
4933,../../../Scenario9/unit1/camera_data/image_BS2_40311_17_54_49.jpg,"[0.5347024966327001, 0.49650698598707393]",12,22
4078,../../../Scenario9/unit1/camera_data/image_BS2_33599_17_42_23.jpg,"[0.4813312901802313, 0.9096806387649112]",13,26
2929,../../../Scenario9/unit1/camera_data/image_BS2_25446_17_27_16.jpg,"[0.6423792794095189, 0.7859281437252075]",22,43
393,../../../Scenario9/unit1/camera_data/image_BS2_5715_16_50_43.jpg,"[0.7026461354487523, 0.6911177645089557]",14,27
1404,../../../Scenario9/unit1/camera_data/image_BS2_14061_17_06_11.jpg,"[0.7737890566532786, 0.678143712531857]",16,32
1035,../../../Scenario9/unit1/camera_data/image_BS2_10483_16_59_33.jpg,"[0.6516856032245746, 0.5638722554208696]",21,41
3470,../../../Scenario9/unit1/camera_data/image_BS2_29163_17_34_09.jpg,"[0.48032217072656647, 0.8293413174249293]",9,17
4317,../../../Scenario9/unit1/camera_data/image_BS2_35588_17_46_04.jpg,"[0.44791822394948216, 0.5793413174426575]",21,40
2773,../../../Scenario9/unit1/camera_data/image_BS2_24521_17_25_33.jpg,"[0.6650470922397768, 0.7659680638640814]",2,2
4946,../../../Scenario9/unit1/camera_data/image_BS2_40324_17_54_50.jpg,"[0.4493010913386213, 0.5239520958404424]",24,47
281,../../../Scenario9/unit1/camera_data/image_BS2_4795_16_49_00.jpg,"[0.6638510988117358, 0.673652694550694]",23,46
2441,../../../Scenario9/unit1/camera_data/image_BS2_21885_17_20_40.jpg,"[0.34700627896806985, 0.7789421157702677]",9,17
558,../../../Scenario9/unit1/camera_data/image_BS2_6833_16_52_47.jpg,"[0.6265884287672601, 0.6287425150227134]",27,54
2894,../../../Scenario9/unit1/camera_data/image_BS2_25162_17_26_45.jpg,"[0.6950403647752917, 0.8727544910537388]",28,55
646,../../../Scenario9/unit1/camera_data/image_BS2_7493_16_54_00.jpg,"[0.7214830318374927, 0.7175648702877186]",14,26
3809,../../../Scenario9/unit1/camera_data/image_BS2_31644_17_38_45.jpg,"[0.4706607863615237, 0.5893213573377643]",9,16
232,../../../Scenario9/unit1/camera_data/image_BS2_4498_16_48_27.jpg,"[0.7582224547696487, 0.5848303393566012]",7,14
4724,../../../Scenario9/unit1/camera_data/image_BS2_38593_17_51_38.jpg,"[0.546811930036843, 0.34231536929565937]",8,16
1388,../../../Scenario9/unit1/camera_data/image_BS2_14045_17_06_09.jpg,"[0.8997608013077527, 0.658183632670731]",2,2
3332,../../../Scenario9/unit1/camera_data/image_BS2_28247_17_32_28.jpg,"[0.5790476902383166, 0.66417165669289]",6,11
5460,../../../Scenario9/unit1/camera_data/image_BS2_44364_18_02_19.jpg,"[0.2562229032677237, 0.5349301396683299]",27,54
4193,../../../Scenario9/unit1/camera_data/image_BS2_34663_17_44_21.jpg,"[0.36014351921136495, 0.6482035929174491]",31,62
780,../../../Scenario9/unit1/camera_data/image_BS2_8792_16_56_25.jpg,"[0.5361788010156664, 0.808882235597413]",15,29
3662,../../../Scenario9/unit1/camera_data/image_BS2_30403_17_36_27.jpg,"[0.33687770967372554, 0.7789421157702677]",27,52
1300,../../../Scenario9/unit1/camera_data/image_BS2_13235_17_04_39.jpg,"[0.7821610106097313, 0.7170658682504158]",11,21
458,../../../Scenario9/unit1/camera_data/image_BS2_6081_16_51_23.jpg,"[0.5594072357557749, 0.5279441117843027]",32,62
5644,../../../Scenario9/unit1/camera_data/image_BS2_45754_18_04_54.jpg,"[0.49951412766529396, 0.26996007984339787]",7,13
1464,../../../Scenario9/unit1/camera_data/image_BS2_14693_17_07_21.jpg,"[0.6774368365988451, 0.6536926148313928]",29,57
4982,../../../Scenario9/unit1/camera_data/image_BS2_40582_17_55_19.jpg,"[0.4866385109914369, 0.5004990020018466]",21,42
4987,../../../Scenario9/unit1/camera_data/image_BS2_40587_17_55_20.jpg,"[0.4437696217687867, 0.5039920159793164]",26,51
5183,../../../Scenario9/unit1/camera_data/image_BS2_42231_17_58_22.jpg,"[0.3622365077004781, 0.5908183633787603]",13,26
3500,../../../Scenario9/unit1/camera_data/image_BS2_29193_17_34_13.jpg,"[0.28459037225670514, 0.8502994011479236]",32,62
1964,../../../Scenario9/unit1/camera_data/image_BS2_18678_17_14_44.jpg,"[0.6940873075179234, 0.6511976047867037]",3,6
1239,../../../Scenario9/unit1/camera_data/image_BS2_12511_17_03_18.jpg,"[0.7869262969098518, 0.5878243513676807]",11,20
4194,../../../Scenario9/unit1/camera_data/image_BS2_34664_17_44_21.jpg,"[0.35704141126858696, 0.6472055888428435]",31,62
3509,../../../Scenario9/unit1/camera_data/image_BS2_29510_17_34_48.jpg,"[0.5794027507883036, 0.8617764470840263]",5,8
2731,../../../Scenario9/unit1/camera_data/image_BS2_23981_17_24_33.jpg,"[0.6934332486142456, 0.7884231536280717]",2,3
4886,../../../Scenario9/unit1/camera_data/image_BS2_40039_17_54_19.jpg,"[0.6029114964833374, 0.4675648702345343]",6,11
5293,../../../Scenario9/unit1/camera_data/image_BS2_43235_18_00_14.jpg,"[0.21116758857541126, 0.6372255489477366]",31,62
3855,../../../Scenario9/unit1/camera_data/image_BS2_31945_17_39_19.jpg,"[0.48856331290493926, 0.7679640719423803]",11,21
215,../../../Scenario9/unit1/camera_data/image_BS2_4238_16_47_59.jpg,"[0.5891762595326608, 0.576347305431578]",30,58
5783,../../../Scenario9/unit1/camera_data/image_BS2_46618_18_06_30.jpg,"[0.3977051876228095, 0.10678642711874486]",20,39
4153,../../../Scenario9/unit1/camera_data/image_BS2_33990_17_43_06.jpg,"[0.3607975781150427, 0.45009980041809744]",32,62
5318,../../../Scenario9/unit1/camera_data/image_BS2_43483_18_00_41.jpg,"[0.2700702646109928, 0.6292415169181913]",26,51
4041,../../../Scenario9/unit1/camera_data/image_BS2_33291_17_41_48.jpg,"[0.39069741365673044, 0.7360279440369362]",21,42
2085,../../../Scenario9/unit1/camera_data/image_BS2_19361_17_16_00.jpg,"[0.47602406936902564, 0.798403193594091]",31,62
5064,../../../Scenario9/unit1/camera_data/image_BS2_41365_17_56_46.jpg,"[0.3405030647288232, 0.5304391218289918]",26,51
1180,../../../Scenario9/unit1/camera_data/image_BS2_12149_17_02_38.jpg,"[0.6788383913867496, 0.7754491017927979]",2,3
4728,../../../Scenario9/unit1/camera_data/image_BS2_38597_17_51_38.jpg,"[0.5140716101085372, 0.3507984032206826]",12,23
3863,../../../Scenario9/unit1/camera_data/image_BS2_31953_17_39_20.jpg,"[0.43046419494988086, 0.7729540918899336]",20,39
4915,../../../Scenario9/unit1/camera_data/image_BS2_40068_17_54_22.jpg,"[0.3903423531200216, 0.4875249500956603]",32,62
4406,../../../Scenario9/unit1/camera_data/image_BS2_36326_17_47_26.jpg,"[0.447245477647039, 0.3622754491567854]",23,45
1123,../../../Scenario9/unit1/camera_data/image_BS2_11133_17_00_45.jpg,"[0.46580206308085415, 0.788922155736287]",23,44
3305,../../../Scenario9/unit1/camera_data/image_BS2_27947_17_31_54.jpg,"[0.43764015547829255, 0.659680638711727]",25,49
2417,../../../Scenario9/unit1/camera_data/image_BS2_21595_17_20_08.jpg,"[0.34885633128651045, 0.7639720558566951]",27,54
5599,../../../Scenario9/unit1/camera_data/image_BS2_45473_18_04_23.jpg,"[0.5101846314840015, 0.334331337266114]",6,11
2668,../../../Scenario9/unit1/camera_data/image_BS2_23461_17_23_36.jpg,"[0.6148340559131041, 0.7035928143778392]",19,38
2616,../../../Scenario9/unit1/camera_data/image_BS2_23152_17_23_01.jpg,"[0.7465241441117891, 0.739520958156231]",12,23
3377,../../../Scenario9/unit1/camera_data/image_BS2_28543_17_33_01.jpg,"[0.5552586335750794, 0.7075848303926119]",4,8
3219,../../../Scenario9/unit1/camera_data/image_BS2_27276_17_30_40.jpg,"[0.30817386754680065, 0.8662674651361019]",30,58
4340,../../../Scenario9/unit1/camera_data/image_BS2_35891_17_46_37.jpg,"[0.5668448198536246, 0.43063872266518666]",3,4
3775,../../../Scenario9/unit1/camera_data/image_BS2_31283_17_38_05.jpg,"[0.4090110629331512, 0.6921157684417364]",17,33
3153,../../../Scenario9/unit1/camera_data/image_BS2_26959_17_30_04.jpg,"[0.4839288383828987, 0.6701596807150489]",12,24
5393,../../../Scenario9/unit1/camera_data/image_BS2_44047_18_01_44.jpg,"[0.34102631185442106, 0.5508982036565082]",8,16
5711,../../../Scenario9/unit1/camera_data/image_BS2_46058_18_05_28.jpg,"[0.22918223949814132, 0.3677644710707291]",31,62
5559,../../../Scenario9/unit1/camera_data/image_BS2_45189_18_03_51.jpg,"[0.5367394229255169, 0.20009980043582554]",8,16
3272,../../../Scenario9/unit1/camera_data/image_BS2_27646_17_31_21.jpg,"[0.4018351024047395, 0.6721556886515229]",31,62
5228,../../../Scenario9/unit1/camera_data/image_BS2_42513_17_58_54.jpg,"[0.25519509642857163, 0.4855289421591864]",17,34
502,../../../Scenario9/unit1/camera_data/image_BS2_6418_16_52_01.jpg,"[0.6308678427260355, 0.6317365269628805]",28,54
4687,../../../Scenario9/unit1/camera_data/image_BS2_38274_17_51_02.jpg,"[0.5187995215978486, 0.3443113772321333]",18,34
3942,../../../Scenario9/unit1/camera_data/image_BS2_32626_17_40_34.jpg,"[0.5838877261202207, 0.7544910179279787]",6,11
3109,../../../Scenario9/unit1/camera_data/image_BS2_26671_17_29_32.jpg,"[0.5605471669875196, 0.8113772455002772]",14,28
4485,../../../Scenario9/unit1/camera_data/image_BS2_36917_17_48_32.jpg,"[0.43080056810110245, 0.36976047914902793]",14,27
4544,../../../Scenario9/unit1/camera_data/image_BS2_37204_17_49_03.jpg,"[0.2979705486573946, 0.38073852297691546]",29,58
3322,../../../Scenario9/unit1/camera_data/image_BS2_27964_17_31_56.jpg,"[0.34984676334140985, 0.6661676647002763]",32,62
3843,../../../Scenario9/unit1/camera_data/image_BS2_31933_17_39_17.jpg,"[0.5751793990125463, 0.7524950100624173]",2,2
1521,../../../Scenario9/unit1/camera_data/image_BS2_15250_17_08_23.jpg,"[0.8565181641496282, 0.7060878243516159]",7,14
5675,../../../Scenario9/unit1/camera_data/image_BS2_46022_18_05_24.jpg,"[0.5056996561520845, 0.28542914172336087]",8,15
4985,../../../Scenario9/unit1/camera_data/image_BS2_40585_17_55_19.jpg,"[0.4605695918647103, 0.5024950100092329]",24,47
1498,../../../Scenario9/unit1/camera_data/image_BS2_14964_17_07_51.jpg,"[0.7049446852977289, 0.6452095809063696]",26,52
4894,../../../Scenario9/unit1/camera_data/image_BS2_40047_17_54_19.jpg,"[0.5418971445598771, 0.4855289421591864]",15,29
1024,../../../Scenario9/unit1/camera_data/image_BS2_10472_16_59_32.jpg,"[0.7192966063678305, 0.5668662674319491]",11,21
5561,../../../Scenario9/unit1/camera_data/image_BS2_45191_18_03_51.jpg,"[0.5220324413187065, 0.2005988024022159]",10,20
1894,../../../Scenario9/unit1/camera_data/image_BS2_18082_17_13_38.jpg,"[0.7001980864096521, 0.6337325349702668]",18,34
3228,../../../Scenario9/unit1/camera_data/image_BS2_27602_17_31_16.jpg,"[0.7091119748771899, 0.5893213573377643]",2,2
5612,../../../Scenario9/unit1/camera_data/image_BS2_45486_18_04_24.jpg,"[0.41936388099940264, 0.334331337266114]",17,34
567,../../../Scenario9/unit1/camera_data/image_BS2_6842_16_52_48.jpg,"[0.5880550156996817, 0.6137724551091408]",31,62
2940,../../../Scenario9/unit1/camera_data/image_BS2_25457_17_27_17.jpg,"[0.5593885483570095, 0.7869261477289006]",30,60
4195,../../../Scenario9/unit1/camera_data/image_BS2_34665_17_44_21.jpg,"[0.35384586634525994, 0.6457085828727599]",32,62
5394,../../../Scenario9/unit1/camera_data/image_BS2_44048_18_01_44.jpg,"[0.333700852149164, 0.5533932135593724]",9,17
3555,../../../Scenario9/unit1/camera_data/image_BS2_29809_17_35_21.jpg,"[0.6019584392259689, 0.7330339321676816]",6,10
1327,../../../Scenario9/unit1/camera_data/image_BS2_13262_17_04_42.jpg,"[0.6441732695449414, 0.7255489021754391]",30,58
508,../../../Scenario9/unit1/camera_data/image_BS2_6424_16_52_02.jpg,"[0.6017155030552963, 0.6277445110899327]",30,59
2645,../../../Scenario9/unit1/camera_data/image_BS2_23438_17_23_33.jpg,"[0.7646322320150681, 0.6551896208014764]",2,2
3170,../../../Scenario9/unit1/camera_data/image_BS2_26976_17_30_06.jpg,"[0.3713933323386885, 0.66417165669289]",28,55
1140,../../../Scenario9/unit1/camera_data/image_BS2_11150_17_00_47.jpg,"[0.3705523994606345, 0.7964071857285295]",32,62
99,../../../Scenario9/unit1/camera_data/image_BS2_3305_16_46_15.jpg,"[0.617936163842604, 0.545409181671652]",19,36
4487,../../../Scenario9/unit1/camera_data/image_BS2_36919_17_48_32.jpg,"[0.41738301688960394, 0.3657684630633428]",16,30
3360,../../../Scenario9/unit1/camera_data/image_BS2_28275_17_32_31.jpg,"[0.3795223501244686, 0.7015968063704529]",30,59
4284,../../../Scenario9/unit1/camera_data/image_BS2_35265_17_45_28.jpg,"[0.29770892510123476, 0.5993013973037834]",28,55
668,../../../Scenario9/unit1/camera_data/image_BS2_7515_16_54_03.jpg,"[0.5805053072225175, 0.690119760576175]",31,62
4587,../../../Scenario9/unit1/camera_data/image_BS2_37449_17_49_31.jpg,"[0.5309276424007571, 0.40369261484912095]",32,62
5946,../../../Scenario9/unit1/camera_data/image_BS2_47747_18_08_36.jpg,"[0.42201749139836636, 0.037924151785778126]",21,42
2952,../../../Scenario9/unit1/camera_data/image_BS2_25735_17_27_48.jpg,"[0.7434780983653074, 0.5568862276077547]",3,4
3156,../../../Scenario9/unit1/camera_data/image_BS2_26962_17_30_05.jpg,"[0.4662131858271375, 0.6691616766404433]",15,30
5499,../../../Scenario9/unit1/camera_data/image_BS2_44659_18_02_52.jpg,"[0.24430034385123509, 0.33882235531818955]",27,53
300,../../../Scenario9/unit1/camera_data/image_BS2_5060_16_49_30.jpg,"[0.8078001195914091, 0.6337325349702668]",3,6
3354,../../../Scenario9/unit1/camera_data/image_BS2_28269_17_32_30.jpg,"[0.4194946927774825, 0.6886227544642666]",26,51
4170,../../../Scenario9/unit1/camera_data/image_BS2_34640_17_44_18.jpg,"[0.5251906114445026, 0.6536926148313928]",12,22
3510,../../../Scenario9/unit1/camera_data/image_BS2_29511_17_34_48.jpg,"[0.5731798475039822, 0.8657684630278866]",5,10
2359,../../../Scenario9/unit1/camera_data/image_BS2_21253_17_19_30.jpg,"[0.5648452683450604, 0.7295409181902117]",17,34
2443,../../../Scenario9/unit1/camera_data/image_BS2_21887_17_20_41.jpg,"[0.3312528031100638, 0.780938123777654]",11,22
2134,../../../Scenario9/unit1/camera_data/image_BS2_19667_17_16_34.jpg,"[0.46094333981346275, 0.8777445110012921]",24,47
2919,../../../Scenario9/unit1/camera_data/image_BS2_25436_17_27_15.jpg,"[0.7237815816997476, 0.7764471058674035]",11,20
4752,../../../Scenario9/unit1/camera_data/image_BS2_38621_17_51_41.jpg,"[0.37296307370220383, 0.3612774450821798]",31,62
4586,../../../Scenario9/unit1/camera_data/image_BS2_37448_17_49_31.jpg,"[0.5369636716974241, 0.40469061878190166]",32,62
5753,../../../Scenario9/unit1/camera_data/image_BS2_46334_18_05_58.jpg,"[0.3069965615175251, 0.3358283434489349]",29,57
4855,../../../Scenario9/unit1/camera_data/image_BS2_39469_17_53_15.jpg,"[0.5824674839202725, 0.46856287423822746]",12,23
2464,../../../Scenario9/unit1/camera_data/image_BS2_21908_17_20_43.jpg,"[0.1720174914016859, 0.7749500998264075]",30,59
5018,../../../Scenario9/unit1/camera_data/image_BS2_40818_17_55_45.jpg,"[0.4362759754746407, 0.5089820359268699]",19,36
4549,../../../Scenario9/unit1/camera_data/image_BS2_37209_17_49_04.jpg,"[0.27210719090380964, 0.3692614770408127]",32,63
2362,../../../Scenario9/unit1/camera_data/image_BS2_21256_17_19_30.jpg,"[0.5431118253866837, 0.731536926197598]",20,39
557,../../../Scenario9/unit1/camera_data/image_BS2_6832_16_52_47.jpg,"[0.63084915532727, 0.630239520992797]",26,52
4644,../../../Scenario9/unit1/camera_data/image_BS2_37954_17_50_27.jpg,"[0.5228546867979951, 0.4171656687216976]",24,47
2721,../../../Scenario9/unit1/camera_data/image_BS2_23723_17_24_05.jpg,"[0.5063724024545276, 0.6232534930378573]",30,59
3583,../../../Scenario9/unit1/camera_data/image_BS2_29837_17_35_24.jpg,"[0.40798325609399916, 0.7480039920812542]",30,58
5458,../../../Scenario9/unit1/camera_data/image_BS2_44362_18_02_19.jpg,"[0.26995814023167836, 0.5324351297654657]",25,49
2361,../../../Scenario9/unit1/camera_data/image_BS2_21255_17_19_30.jpg,"[0.550362535496879, 0.7305389221229924]",20,38
4217,../../../Scenario9/unit1/camera_data/image_BS2_34944_17_44_52.jpg,"[0.4533936313362986, 0.6062874251168983]",14,27
4591,../../../Scenario9/unit1/camera_data/image_BS2_37680_17_49_56.jpg,"[0.7436462849409182, 0.30339321357710053]",2,2
539,../../../Scenario9/unit1/camera_data/image_BS2_6814_16_52_45.jpg,"[0.7141949469297666, 0.6492015967793173]",13,25
4211,../../../Scenario9/unit1/camera_data/image_BS2_34938_17_44_52.jpg,"[0.499383315887214, 0.6017964072066477]",7,14
4444,../../../Scenario9/unit1/camera_data/image_BS2_36619_17_47_58.jpg,"[0.4410786365590139, 0.22405189624081176]",19,37
3015,../../../Scenario9/unit1/camera_data/image_BS2_26069_17_28_26.jpg,"[0.6304567199797522, 0.710079840437301]",12,23
3537,../../../Scenario9/unit1/camera_data/image_BS2_29538_17_34_51.jpg,"[0.39209896845791314, 0.8912175649447812]",30,59
4479,../../../Scenario9/unit1/camera_data/image_BS2_36911_17_48_31.jpg,"[0.4735760203299254, 0.3622754491567854]",9,17
4522,../../../Scenario9/unit1/camera_data/image_BS2_37182_17_49_01.jpg,"[0.465839437878385, 0.3827345309133893]",9,17
2720,../../../Scenario9/unit1/camera_data/image_BS2_23722_17_24_05.jpg,"[0.5112685005194499, 0.6187624750566942]",29,57
2840,../../../Scenario9/unit1/camera_data/image_BS2_24851_17_26_10.jpg,"[0.2591568246348908, 0.7290419162238214]",23,45
5454,../../../Scenario9/unit1/camera_data/image_BS2_44358_18_02_19.jpg,"[0.2963634324963484, 0.5309381237953822]",22,42
4821,../../../Scenario9/unit1/camera_data/image_BS2_39181_17_52_43.jpg,"[0.4723800269018844, 0.4091816367630647]",20,38
1994,../../../Scenario9/unit1/camera_data/image_BS2_18708_17_14_47.jpg,"[0.4719128419725829, 0.6771457086699887]",31,60
5782,../../../Scenario9/unit1/camera_data/image_BS2_46617_18_06_30.jpg,"[0.4050119599293011, 0.10678642711874486]",19,38
2409,../../../Scenario9/unit1/camera_data/image_BS2_21587_17_20_07.jpg,"[0.4099641201905197, 0.7644710578230854]",20,39
4298,../../../Scenario9/unit1/camera_data/image_BS2_35569_17_46_02.jpg,"[0.5988563312831909, 0.5508982036565082]",2,2
2104,../../../Scenario9/unit1/camera_data/image_BS2_19637_17_16_30.jpg,"[0.6013230677210566, 0.861277445117636]",5,9
1838,../../../Scenario9/unit1/camera_data/image_BS2_17727_17_12_58.jpg,"[0.7276311855267523, 0.6891217565015694]",9,16
4105,../../../Scenario9/unit1/camera_data/image_BS2_33626_17_42_26.jpg,"[0.30193227687699203, 0.9326347305662044]",32,62
932,../../../Scenario9/unit1/camera_data/image_BS2_9820_16_58_19.jpg,"[0.8598632082498006, 0.5219560879039685]",15,29
2354,../../../Scenario9/unit1/camera_data/image_BS2_21248_17_19_30.jpg,"[0.6008558827917551, 0.7275449102537379]",12,23
3787,../../../Scenario9/unit1/camera_data/image_BS2_31295_17_38_07.jpg,"[0.3081364927492698, 0.7085828343253926]",28,55
1860,../../../Scenario9/unit1/camera_data/image_BS2_17749_17_13_01.jpg,"[0.5677418149146967, 0.705588822456138]",28,55
4678,../../../Scenario9/unit1/camera_data/image_BS2_38265_17_51_01.jpg,"[0.5842801614544605, 0.34530938123582644]",9,18
851,../../../Scenario9/unit1/camera_data/image_BS2_9171_16_57_07.jpg,"[0.42878232919377285, 0.6971057883892898]",29,58
3006,../../../Scenario9/unit1/camera_data/image_BS2_26060_17_28_25.jpg,"[0.6753625355084973, 0.7030938124114489]",6,11
4386,../../../Scenario9/unit1/camera_data/image_BS2_36306_17_47_24.jpg,"[0.612255195095924, 0.34680638727682245]",2,2
525,../../../Scenario9/unit1/camera_data/image_BS2_6800_16_52_43.jpg,"[0.7817872626609788, 0.6651696607674956]",3,6
5479,../../../Scenario9/unit1/camera_data/image_BS2_44639_18_02_50.jpg,"[0.40650695171103285, 0.2874251498016597]",6,11
3959,../../../Scenario9/unit1/camera_data/image_BS2_32643_17_40_36.jpg,"[0.47019360143222216, 0.7559880238980622]",21,42
2189,../../../Scenario9/unit1/camera_data/image_BS2_20013_17_17_12.jpg,"[0.4772574375813194, 0.7719560878862405]",30,60
4383,../../../Scenario9/unit1/camera_data/image_BS2_35934_17_46_42.jpg,"[0.3014650919344123, 0.42664670657950154]",31,62
4809,../../../Scenario9/unit1/camera_data/image_BS2_39169_17_52_42.jpg,"[0.5423456420904132, 0.38822355296915795]",6,11
5573,../../../Scenario9/unit1/camera_data/image_BS2_45203_18_03_53.jpg,"[0.43668709822092405, 0.22205588823342542]",23,45
2264,../../../Scenario9/unit1/camera_data/image_BS2_20648_17_18_23.jpg,"[0.564116459859599, 0.8552894211663895]",11,21
5244,../../../Scenario9/unit1/camera_data/image_BS2_42529_17_58_55.jpg,"[0.17267155030536366, 0.5743512974241917]",30,58
4030,../../../Scenario9/unit1/camera_data/image_BS2_33280_17_41_47.jpg,"[0.486339512624468, 0.7310379240893828]",9,17
2843,../../../Scenario9/unit1/camera_data/image_BS2_24854_17_26_10.jpg,"[0.2358162655154679, 0.7295409181902117]",26,51
4402,../../../Scenario9/unit1/camera_data/image_BS2_36322_17_47_25.jpg,"[0.4801913589484866, 0.3622754491567854]",19,37
2507,../../../Scenario9/unit1/camera_data/image_BS2_22264_17_21_23.jpg,"[0.152900284044742, 0.5054890220203124]",28,54
6,../../../Scenario9/unit1/camera_data/image_BS2_2685_16_45_06.jpg,"[0.9332112423360327, 0.6806387225765461]",2,3
706,../../../Scenario9/unit1/camera_data/image_BS2_8231_16_55_22.jpg,"[0.5619300343766587, 0.6097804391652806]",30,59
2804,../../../Scenario9/unit1/camera_data/image_BS2_24552_17_25_37.jpg,"[0.39465914187632783, 0.787425149695291]",30,59
3371,../../../Scenario9/unit1/camera_data/image_BS2_28537_17_33_00.jpg,"[0.5989684556757836, 0.6931137724454296]",2,2
5254,../../../Scenario9/unit1/camera_data/image_BS2_43196_18_00_10.jpg,"[0.4730153984067967, 0.5284431138216055]",2,2
2895,../../../Scenario9/unit1/camera_data/image_BS2_25163_17_26_45.jpg,"[0.6903872028677639, 0.8547904191999991]",30,58
3646,../../../Scenario9/unit1/camera_data/image_BS2_30387_17_36_26.jpg,"[0.4649611302160783, 0.7589820359091417]",10,19
2723,../../../Scenario9/unit1/camera_data/image_BS2_23725_17_24_05.jpg,"[0.49616908356512157, 0.6312375249255777]",31,62
5070,../../../Scenario9/unit1/camera_data/image_BS2_41371_17_56_47.jpg,"[0.2978584242780801, 0.5404191617240987]",30,60
545,../../../Scenario9/unit1/camera_data/image_BS2_6820_16_52_46.jpg,"[0.6849678576772438, 0.6437125748653736]",18,34
1808,../../../Scenario9/unit1/camera_data/image_BS2_17437_17_12_26.jpg,"[0.7352182688014474, 0.5848303393566012]",15,29
617,../../../Scenario9/unit1/camera_data/image_BS2_7184_16_53_26.jpg,"[0.6036403049687987, 0.6516966068240065]",29,57
576,../../../Scenario9/unit1/camera_data/image_BS2_7143_16_53_21.jpg,"[0.8328972940620017, 0.6866267464568803]",2,2
1198,../../../Scenario9/unit1/camera_data/image_BS2_12167_17_02_40.jpg,"[0.5966699058135287, 0.7879241516616814]",15,29
